FLIGHTS.flno  SCHEDULE.aid  SCHEDULE.flno  
0	143005	0	
1	198414	1	
2	194394	2	
6	195847	6	
7	83072	7	
8	2614	8	
10	140681	10	
12	183553	12	
13	40803	13	
15	94409	15	
16	43095	16	
17	124868	17	
20	117901	20	
21	160715	21	
22	90180	22	
23	158882	23	
24	46643	24	
25	123530	25	
26	190962	26	
27	55498	27	
28	181593	28	
29	169037	29	
30	39824	30	
31	33080	31	
32	37594	32	
33	150935	33	
34	30730	34	
35	31799	35	
36	110441	36	
37	63917	37	
38	68194	38	
39	107277	39	
40	108632	40	
42	113482	42	
43	58939	43	
45	67118	45	
46	24017	46	
47	31718	47	
48	1435	48	
49	152150	49	
50	9351	50	
51	141729	51	
53	16658	53	
54	199328	54	
55	40538	55	
56	108929	56	
57	127795	57	
58	22883	58	
59	87941	59	
61	121209	61	
62	125380	62	
63	155534	63	
64	61993	64	
65	86068	65	
67	30217	67	
68	168477	68	
70	160911	70	
71	119997	71	
72	152723	72	
73	125507	73	
74	47956	74	
75	160960	75	
77	50753	77	
79	79671	79	
80	193037	80	
81	128412	81	
82	91891	82	
84	41248	84	
85	62497	85	
86	181476	86	
87	145127	87	
88	24022	88	
89	97251	89	
90	104058	90	
91	21662	91	
92	126647	92	
93	169114	93	
95	91877	95	
96	185397	96	
98	129069	98	
100	140912	100	
101	153383	101	
102	141331	102	
104	195740	104	
105	96326	105	
107	9358	107	
108	70362	108	
110	37032	110	
111	130317	111	
114	171112	114	
115	144737	115	
116	20782	116	
117	69541	117	
119	148465	119	
120	177378	120	
121	159133	121	
123	190723	123	
124	156052	124	
126	120266	126	
127	177117	127	
130	81271	130	
132	15738	132	
133	78767	133	
135	26152	135	
136	185660	136	
138	49329	138	
139	160492	139	
140	16513	140	
141	152087	141	
143	177632	143	
145	19812	145	
146	192977	146	
147	34291	147	
149	178483	149	
150	152106	150	
151	158709	151	
153	76153	153	
154	150102	154	
155	25176	155	
157	124246	157	
159	124224	159	
160	170578	160	
161	126971	161	
162	28141	162	
163	52300	163	
164	76807	164	
165	60429	165	
166	163038	166	
168	6680	168	
170	120894	170	
171	197705	171	
172	62788	172	
173	84323	173	
174	160633	174	
175	102623	175	
176	91312	176	
177	36416	177	
178	33760	178	
179	56849	179	
180	169132	180	
181	154844	181	
182	125717	182	
183	189862	183	
184	124777	184	
185	76230	185	
186	24984	186	
187	22080	187	
188	194508	188	
189	61687	189	
190	191353	190	
191	128698	191	
192	144575	192	
193	69583	193	
194	124705	194	
195	119760	195	
196	192264	196	
197	54404	197	
198	123451	198	
200	116871	200	
201	106216	201	
202	193254	202	
203	149854	203	
204	36627	204	
205	49615	205	
209	22705	209	
210	64949	210	
211	88821	211	
212	22985	212	
213	104214	213	
214	5291	214	
215	13937	215	
216	74750	216	
217	81660	217	
218	95147	218	
220	135934	220	
221	148633	221	
222	194025	222	
223	50072	223	
225	83463	225	
226	78281	226	
229	163913	229	
230	44199	230	
231	65263	231	
232	10618	232	
233	194559	233	
235	18323	235	
237	163235	237	
238	28402	238	
239	194176	239	
240	87077	240	
241	174732	241	
242	55897	242	
243	18834	243	
244	19977	244	
246	167836	246	
247	86697	247	
248	49447	248	
249	173500	249	
250	198241	250	
251	157227	251	
252	60973	252	
255	9244	255	
256	178060	256	
258	140982	258	
259	1404	259	
260	153951	260	
262	81330	262	
263	131316	263	
264	195748	264	
265	138051	265	
266	43218	266	
269	20461	269	
270	172259	270	
271	198845	271	
272	8606	272	
273	182058	273	
274	49441	274	
275	185063	275	
276	120104	276	
278	180993	278	
280	144474	280	
281	110594	281	
282	108767	282	
283	162475	283	
285	139506	285	
288	77466	288	
290	61083	290	
292	41258	292	
293	194388	293	
294	127040	294	
295	6148	295	
296	31172	296	
297	81067	297	
298	91280	298	
299	37788	299	
300	105759	300	
301	64919	301	
302	86943	302	
