SCHEDULE.flno  AIRCRAFTS.aid  
56539	121578	
58696	140456	
92714	119926	
753	127621	
49509	173671	
42991	132433	
25231	188545	
60252	51003	
86318	79759	
93194	93724	
78626	19922	
9564	54594	
76156	186485	
69326	187233	
39790	108125	
98240	129500	
22215	79460	
47187	137651	
96607	113373	
90710	10754	
28074	158457	
81429	152228	
12492	54306	
13225	111497	
41401	152388	
82043	136313	
48551	50895	
67129	118579	
49563	143303	
39088	130097	
16777	17480	
95044	4518	
86539	125550	
87290	195148	
79369	121935	
3554	142166	
59294	120665	
47606	125349	
17889	34903	
73445	137410	
8528	17807	
35038	5027	
42052	186926	
50554	132235	
86823	43422	
30614	79871	
51466	76043	
45372	149789	
93256	76753	
87654	170147	
68951	42126	
87571	112662	
40391	66950	
51339	5620	
90351	197107	
58995	156489	
23980	40076	
74800	54696	
46696	150777	
44879	75753	
80426	21484	
56749	177739	
7642	176851	
15069	58401	
17645	17293	
64052	43589	
97984	64616	
20724	89399	
98738	55996	
90564	166033	
13820	90466	
88518	139047	
52587	9414	
95700	159474	
53990	51474	
35058	20663	
72811	198401	
58732	163974	
40069	140929	
9814	196492	
27338	117135	
34137	115617	
30055	154663	
2175	156960	
20810	143421	
52817	47944	
16696	159405	
36003	169460	
65191	173996	
81597	155252	
50865	99929	
15389	30006	
24444	1875	
83657	25247	
64060	145386	
18979	42708	
19279	198851	
75103	104636	
2882	30866	
9816	199022	
52909	65467	
76463	88660	
94038	47159	
87691	78867	
95121	175948	
61100	47133	
50523	65543	
47690	31775	
19763	188280	
8802	61143	
48154	109809	
61294	52654	
43731	88515	
83766	164781	
36017	50145	
47360	180541	
11630	76177	
69310	176880	
18988	101127	
58826	61814	
52298	82252	
77183	163289	
84651	83934	
90870	161880	
85732	146891	
2796	172542	
53406	151745	
8965	19160	
23348	113367	
33555	33947	
9833	128962	
64802	181721	
27039	69436	
15921	171593	
65109	178637	
26923	183498	
99032	70605	
99513	178088	
59661	15620	
70157	170381	
18326	178134	
12915	22381	
95886	128243	
14005	10660	
94608	92095	
26895	40129	
54608	11162	
46615	45272	
27187	174978	
78832	86832	
58643	105792	
33899	86474	
14742	34354	
53991	102882	
14507	56558	
37693	178961	
93514	114855	
45038	6047	
39244	92404	
73850	122721	
58574	166602	
50541	15724	
39498	79850	
2754	13460	
77446	66165	
44387	123182	
70158	62685	
93082	172254	
73619	45308	
49937	22285	
61847	185434	
72877	128175	
45305	196256	
57428	126489	
4908	168799	
52782	114239	
88438	58661	
27680	114728	
42561	58114	
1495	81106	
66347	119874	
5363	142375	
47581	49678	
95992	3637	
93055	92774	
89286	14566	
98896	143705	
89414	79377	
2180	50699	
82886	123171	
21148	126339	
52872	21705	
6693	58885	
14823	11645	
87101	76616	
77036	118520	
75361	94856	
96839	110312	
18399	72697	
15238	46900	
28405	52072	
62640	38019	
50134	106802	
3541	41403	
34525	145767	
9670	29095	
22740	73641	
85549	154301	
43352	42891	
96624	147352	
96613	26748	
52711	15149	
62955	31660	
22098	130072	
70818	123811	
28228	93617	
18588	153143	
18570	159473	
54371	82490	
65137	69543	
28567	126621	
65558	13816	
57781	11088	
55916	89059	
92743	48428	
97838	158962	
67623	19675	
61684	105224	
32619	45661	
95565	162239	
15421	125242	
19402	33332	
2166	135381	
67205	32155	
18751	55991	
76104	73912	
62267	48164	
47826	97062	
35593	152512	
96732	98522	
18646	92991	
62783	127730	
76447	193541	
55112	48315	
83544	22978	
75315	94134	
94987	23371	
68135	179442	
67613	84563	
80541	72011	
66300	93881	
8644	58444	
9963	188817	
76298	41343	
24380	110554	
35639	106033	
90979	150177	
86758	64312	
28696	69119	
75159	100077	
12667	121894	
87207	159198	
33056	86255	
45475	139534	
59354	126631	
91187	109311	
3059	19043	
32502	112387	
53349	112359	
51868	146715	
26778	161580	
1631	189865	
35076	79802	
42596	140207	
3856	196909	
80635	781	
99643	14734	
11382	131294	
80444	166049	
60595	149346	
23213	96880	
26011	18909	
44591	180992	
36533	62623	
30379	184461	
91734	23598	
60046	94633	
11269	58429	
2746	7286	
73400	120596	
10807	174268	
52452	71889	
96776	137679	
40866	12258	
99837	194774	
87233	113329	
472	30711	
36267	23301	
4691	101591	
32224	105554	
13849	165120	
19706	81217	
81467	65315	
86713	133738	
15039	29106	
13394	88286	
39358	57451	
31694	8274	
94408	175004	
40735	70440	
65401	137790	
38749	142065	
85498	164504	
19623	103261	
62866	176019	
88470	171722	
43604	98163	
47782	85144	
29384	174215	
5311	44582	
85043	155259	
11564	104228	
93469	120202	
85790	128718	
46528	183389	
99828	196113	
29142	180987	
23780	19107	
88429	116073	
49433	50460	
98166	143306	
88941	118052	
46506	81936	
7853	95435	
42363	7042	
84627	134999	
27038	72294	
43217	22706	
88361	180647	
89706	179793	
78527	129765	
91169	37064	
93547	157457	
53280	156697	
52369	35959	
67569	154395	
31161	136620	
69896	66836	
52982	91058	
42676	10554	
80548	152357	
17683	133268	
4900	125984	
65072	3860	
28610	123603	
47809	59744	
65423	154650	
27717	2396	
22259	113698	
63465	7382	
60213	95881	
17966	53633	
33710	136102	
36479	114340	
97399	127890	
71813	9834	
36703	116390	
95072	197930	
63981	34315	
58194	10782	
19541	98919	
29043	28294	
99894	197054	
5278	29547	
69934	89340	
32315	51228	
96777	126144	
55745	145273	
74287	49323	
49386	48406	
18350	170364	
29885	32265	
57593	85264	
42501	192322	
86971	16089	
22805	1272	
40281	167088	
22314	39584	
75302	137511	
3378	113567	
33000	555	
5063	62470	
41831	156359	
60101	109090	
23515	81602	
89340	160108	
38847	95171	
75655	93468	
54949	193299	
50299	76105	
29462	38977	
32647	57665	
7609	37923	
21260	83601	
25918	75739	
92545	105551	
50876	127567	
92557	68152	
18101	120468	
69162	84941	
53431	124180	
14942	158376	
25619	44815	
56815	118921	
80850	155921	
69329	141614	
75136	93131	
87901	116302	
18711	29851	
8985	84944	
30521	171352	
4621	52084	
98338	99162	
93460	21420	
48967	23241	
34507	120074	
26372	8548	
26160	137084	
67868	183673	
60880	55431	
69651	175930	
25572	176371	
42737	67878	
17610	125007	
83224	188364	
48760	6117	
67064	13477	
8909	27983	
5247	70486	
73657	67684	
19454	92070	
2349	126357	
63429	16398	
87159	147035	
60324	162299	
58210	183776	
12099	175768	
69015	64524	
15714	88543	
97630	121537	
75067	71028	
98177	195536	
13284	31771	
6270	192193	
90945	41115	
74920	67076	
6296	167209	
51214	80261	
33048	115685	
99549	120380	
37896	166914	
77870	107609	
54154	19029	
20288	30416	
68988	74802	
610	68669	
