84460	106342	
68611	97795	
49662	19097	
2239	41000	
4905	75888	
43568	66599	
22709	35077	
84281	58690	
4831	133243	
10963	117582	
79842	194912	
97957	89831	
60833	90155	
35554	38724	
14964	1060	
54592	122341	
47565	107235	
48240	17705	
27526	75056	
22271	17852	
26856	18954	
12264	20141	
89338	163843	
94323	18717	
30661	20872	
96142	24467	
28896	19199	
90759	41005	
36508	92489	
89763	19057	
33710	136102	
52894	128834	
68180	5112	
98591	95470	
70886	55840	
68407	140772	
75547	83205	
29591	111363	
42389	62003	
30379	184461	
72394	72287	
45686	46394	
34831	147465	
90091	50089	
65891	39418	
9637	15473	
65910	19885	
64228	80406	
74260	104138	
33445	32856	
67602	71821	
10780	34469	
30836	180550	
83984	108910	
4536	32057	
90036	81302	
91235	190437	
42974	138439	
28357	64290	
35397	161055	
40267	142115	
35676	48008	
21826	18075	
30597	67430	
61795	177661	
14644	69545	
51967	160475	
12673	84674	
87272	149040	
13641	135666	
39993	193785	
33378	120573	
99267	187645	
73209	100926	
59317	71086	
31914	134484	
69384	47272	
97691	5754	
13860	106902	
97749	145077	
9811	13172	
76000	79782	
71584	157486	
36283	72127	
6058	48680	
40980	129170	
50475	4183	
72170	188933	
34367	84684	
23452	57762	
87924	49105	
80493	61259	
20013	61036	
46743	19274	
21810	15616	
71785	18247	
23288	148115	
49695	151507	
27401	190891	
57533	164960	
21263	65297	
30279	197971	
72546	21431	
18335	180658	
35819	86069	
41596	55480	
81684	40303	
74819	150856	
1679	186515	
52229	123774	
8384	182015	
67605	74912	
87943	91199	
62148	55219	
24942	13044	
37435	142122	
47755	149840	
32308	106937	
57778	171069	
76949	181961	
49883	46365	
33835	186436	
81867	31277	
38655	109007	
41377	18563	
85815	16472	
65184	99318	
92908	105925	
85620	65372	
81442	60747	
62211	6574	
71690	58848	
65393	4104	
86736	29576	
56175	27277	
14881	30924	
85122	63656	
86494	101898	
39180	49389	
46837	144677	
87225	84829	
54178	188380	
88839	47176	
9570	24184	
17778	170893	
37999	29279	
96092	75325	
9405	179655	
35766	147166	
76943	123652	
84302	192587	
41239	96769	
48629	43897	
62825	183885	
20875	33044	
39130	46285	
64616	95047	
33050	15696	
53002	42971	
95979	106752	
44311	121015	
25725	151411	
10830	60230	
86536	545	
44238	164726	
57061	93936	
41954	92700	
96170	118380	
62823	28916	
71328	70418	
38012	32390	
81345	185355	
32389	3877	
2899	58294	
81564	79122	
86748	65246	
44916	146813	
29250	76811	
1483	109355	
28448	22388	
76428	188211	
51558	10962	
68254	73506	
35118	145807	
48685	127998	
76342	57757	
40371	180392	
2975	127780	
22306	196442	
84033	5267	
30320	115280	
80681	141080	
63104	74628	
82576	93674	
57577	154641	
81657	13507	
52709	189497	
76102	65964	
77112	58498	
37783	39152	
56859	27579	
14753	139698	
86244	194332	
67623	19675	
45844	123915	
7928	121899	
69853	21947	
77060	130865	
70861	121711	
99100	45078	
27131	106333	
16581	190739	
13485	39981	
45433	116418	
66691	126624	
30778	88658	
63300	191950	
4020	40213	
59748	167815	
34414	78964	
2542	141659	
37036	12866	
80628	28022	
11012	83821	
85136	199075	
22362	197009	
66421	176113	
92187	107942	
62487	134323	
73586	149530	
90004	54305	
49451	43130	
12797	121947	
56322	83145	
30309	24014	
70439	32627	
68230	99311	
53520	72411	
80138	138021	
35418	96657	
88636	150787	
77086	177887	
19179	81459	
7980	91906	
60856	62190	
55463	5494	
34109	72231	
29757	139434	
61626	188295	
16736	171603	
61565	175763	
19590	139549	
21293	35307	
32954	97916	
93076	53228	
98688	98662	
13044	8252	
16934	165170	
78693	52494	
38539	46532	
93730	195466	
98587	160436	
20919	175780	
76808	151727	
24822	42115	
4407	160543	
81500	122431	
77269	67066	
1330	15868	
6791	42852	
60622	75870	
48894	160386	
78874	107880	
57800	79964	
11852	4532	
7395	104430	
33173	82897	
1805	2764	
8470	171764	
75896	98479	
61739	87645	
85881	76256	
8043	61640	
47039	112831	
13224	184395	
2304	131440	
78577	135314	
41455	88163	
856	173237	
34570	84223	
55661	63603	
9200	43691	
64136	28878	
76496	28216	
63302	35202	
46108	179182	
53387	148579	
23645	56818	
54630	103762	
10079	108241	
13586	18523	
42733	156907	
1144	139119	
6872	162110	
12050	40185	
39376	167694	
43499	102302	
6165	127599	
99554	186518	
65543	135791	
21805	18210	
90554	33250	
25913	27881	
1510	54090	
34736	70323	
7546	74723	
7988	157441	
88368	157641	
17351	42630	
36028	25543	
54125	98886	
39806	135421	
18409	11402	
39895	175981	
25188	30717	
68024	188962	
80141	129831	
84693	114045	
39546	126339	
56729	154141	
2796	172542	
62643	127338	
83953	191439	
8462	72255	
94498	183789	
34431	52145	
9229	15474	
33207	199744	
5581	103370	
57624	54874	
93045	188503	
73637	132998	
97324	173925	
8914	68787	
70801	140357	
50586	6174	
71424	155272	
84687	3866	
34381	7962	
94955	11711	
54701	1016	
17638	97649	
33397	19727	
19969	23436	
75162	90355	
96862	120425	
28502	78072	
64147	79056	
60556	142577	
24019	137402	
91043	149506	
76044	93633	
73519	39140	
51536	106470	
96429	35509	
19787	147135	
64492	79418	
2259	90427	
48425	166002	
62750	177811	
41011	18711	
68365	184655	
87342	51188	
7301	125810	
87379	125086	
13214	177540	
97684	79056	
69178	147580	
73799	63164	
30467	164021	
23446	17234	
93489	183075	
65255	168973	
53762	686	
43823	82930	
50091	734	
65421	15751	
68160	6367	
73215	166817	
95042	104547	
21536	170775	
28677	43622	
17666	129623	
15485	137101	
54788	108182	
72965	46632	
56144	42531	
7051	143767	
39540	124885	
67035	60168	
45370	41123	
16679	111646	
70918	71570	
58320	158637	
42988	57673	
73939	81954	
21004	188032	
82259	52032	
11947	168919	
71807	76677	
33263	14083	
95903	103595	
50198	171875	
15232	6666	
78132	137905	
93178	22938	
97095	71251	
34875	91671	
86648	159185	
38098	49469	
33969	197346	
69465	26931	
86229	169695	
25504	196676	
63360	129305	
84466	177736	
58525	14214	
1670	39137	
69630	62358	
58309	164641	
21915	199396	
28690	50057	
33770	18823	
11195	88876	
22551	154633	
2107	149747	
22400	104239	
85801	66297	
53872	311	
74912	149334	
54806	177568	
23116	50041	
62465	131171	
46766	25775	
42394	102335	
94316	118656	
98878	97202	
52632	130040	
36663	61699	
10139	143235	
43862	63484	
45150	190130	
40526	159350	
66677	70554	
37456	169996	
67081	158171	
28607	160754	
22816	188222	
93167	140446	
2634	37496	
27583	156324	
72459	71819	
38032	15071	
14528	92236	
12257	120587	
4976	49727	
37033	190384	
87088	88798	
29392	129593	
40659	35001	
47785	154083	
88269	149815	
43248	165649	
22690	181498	
6780	105212	
69007	7521	
49346	134919	
13076	180199	
88070	73264	
70301	43752	
53342	152035	
34380	197316	
4837	89001	
37477	174684	
85880	23549	
16854	119354	
36176	99199	
61280	38477	
65149	162498	
14054	17361	
26780	122176	
50769	36109	
48789	37229	
8957	2230	
44211	184872	
93604	175537	
24288	65742	
1093	9270	
81533	106537	
45585	178832	
76635	72390	
99922	91456	
98553	30564	
5687	93378	
41082	96776	
21600	126695	
92322	20334	
91107	51873	
71789	174937	
35097	139485	
94252	129420	
98697	192011	
26813	120593	
11022	126649	
28165	90422	
73831	186653	
95277	130648	
53627	84209	
73430	85847	
4422	167929	
69147	61417	
57573	57440	
43170	107274	
48058	21248	
36414	32401	
41436	141441	
58340	164190	
89663	73369	
75463	181488	
21659	174897	
80626	75091	
40252	74664	
962	132982	
71109	101872	
51710	131866	
92769	132502	
86867	153575	
9000	20512	
26416	101081	
27338	117135	
74619	90135	
92411	19844	
97007	1892	
90363	181567	
18995	171246	
94464	8194	
77847	43524	
18979	42708	
36717	152549	
38980	76065	
25634	109748	
39259	136255	
88664	77255	
48860	49803	
21537	40606	
44102	31922	
33434	37168	
3944	161676	
45634	89569	
62352	164386	
4181	48721	
25746	136912	
26409	39950	
5969	30662	
45476	2793	
60973	187496	
36984	13862	
14377	90773	
27740	12237	
14903	34437	
5481	55459	
82380	185006	
63136	76313	
29691	35408	
92218	40020	
86821	138337	
219	32451	
65535	127035	
39060	46522	
94145	131290	
37062	42707	
905	29843	
99222	183870	
82783	181	
48988	26860	
46866	152443	
19355	40148	
95425	98026	
86411	109985	
18167	40717	
6578	155576	
76909	123211	
55249	196329	
64627	57634	
48154	109809	
19434	18242	
44479	32234	
20456	102600	
24464	23134	
91445	169754	
71312	59575	
40971	59291	
16271	16566	
49396	31796	
92450	92910	
30573	110195	
96990	175015	
17463	132183	
51377	98097	
34981	125195	
28196	121841	
9050	92774	
89161	31818	
88573	13233	
26745	76145	
64809	110485	
94102	42925	
2913	2406	
66511	51758	
64320	73286	
65474	42503	
15759	104183	
67771	197576	
1680	198145	
22427	95292	
86615	100156	
37780	101756	
79481	129339	
57808	58862	
63644	141269	
79762	178334	
60302	156817	
54900	107190	
79825	153261	
53167	192029	
24307	173835	
47385	67626	
89885	180601	
63113	123396	
20705	160859	
13526	89944	
94038	47159	
62269	192437	
24257	12957	
16161	70407	
9993	164529	
84845	68718	
13964	155095	
48341	56058	
42736	173305	
84635	145861	
52369	35959	
59181	79981	
93273	91436	
75851	27949	
78223	22810	
24038	12632	
36934	77681	
34500	625	
26357	144321	
60961	37929	
23783	180857	
60975	73334	
7945	164955	
35613	160012	
79137	168446	
17462	172282	
30142	123647	
55937	164452	
90986	199237	
54342	108121	
25947	68080	
53808	194512	
57705	72478	
38029	27908	
63227	147737	
40658	67433	
72730	160544	
41499	905	
7623	181777	
36177	125184	
1352	42992	
89541	2192	
97245	196502	
97688	96098	
11377	79288	
26397	70362	
63340	155795	
55830	128917	
53957	753	
23579	78402	
46517	186267	
22489	77338	
91303	4956	
88342	81661	
1195	92525	
66995	42859	
91370	152898	
92043	89115	
81331	150448	
44376	58107	
27732	91833	
63125	48389	
99684	13750	
1277	182267	
43837	131935	
88274	42431	
43304	109050	
50746	152017	
47761	154910	
8228	194021	
88889	190115	
14089	2592	
40393	20649	
87629	186735	
49700	179777	
324	55364	
17238	174971	
8145	28718	
58729	147020	
23850	188564	
64310	198236	
70167	96142	
58968	19818	
78329	123489	
16060	112669	
66824	182612	
36596	198824	
25397	147251	
8588	53592	
20526	147872	
38772	31293	
66432	27088	
12091	36531	
68726	176809	
96637	81356	
12959	193207	
62419	115227	
91086	146309	
85192	59359	
42331	126878	
39724	48267	
86663	133344	
79138	80238	
50428	13689	
30484	94980	
56531	174145	
41606	41432	
40015	138740	
62536	119444	
3111	16330	
95204	185063	
2593	113077	
33944	118609	
63834	72823	
58686	143758	
90882	155101	
64102	199325	
64996	88859	
69701	117547	
1219	176965	
91527	109281	
63935	65064	
71391	69255	
6007	107587	
90144	64211	
2473	178213	
52036	113106	
23477	164196	
87753	179122	
62176	183671	
52316	32938	
74163	150833	
78829	158982	
18819	153755	
13506	125650	
61964	165740	
48391	132898	
89783	150503	
82979	77821	
28635	56593	
22215	79460	
21887	137422	
27743	109570	
38333	38360	
75787	164465	
60835	67610	
58727	71334	
86675	130415	
20827	86314	
25714	182237	
59736	185373	
15809	4091	
93756	146239	
95571	72278	
11437	97983	
1971	47233	
93242	2158	
99385	10234	
66922	2079	
45443	132384	
95715	148967	
41077	175554	
93464	55428	
79626	50963	
30192	157338	
79925	178105	
49679	170392	
9273	61444	
63587	157690	
15905	180860	
55885	193383	
52700	35091	
94186	126202	
43321	32249	
10942	108894	
41180	177359	
85340	50130	
63866	148531	
83379	164940	
66934	114042	
10680	23866	
32248	25851	
32908	128547	
19143	131336	
60843	185260	
83587	196664	
41681	21815	
76417	31200	
20680	84518	
80644	107872	
91506	178685	
18708	128409	
2415	132069	
43390	16188	
15372	91661	
57544	82366	
9640	43115	
53775	120040	
76612	13409	
72287	117450	
86311	93818	
45390	27215	
32203	53011	
60917	78892	
74503	71446	
88492	140530	
17274	99618	
69249	97412	
54033	104775	
44181	161506	
34101	160749	
30451	135459	
88052	122516	
98734	63809	
2186	138677	
37942	39438	
11243	147336	
80694	17989	
73104	147807	
92973	83004	
47900	92399	
56454	78901	
76106	108143	
39255	192275	
24725	44826	
36915	67049	
65027	46862	
98188	76974	
63951	199126	
136	44685	
31730	110341	
79839	169049	
12653	48633	
53487	43294	
90101	134143	
14523	169042	
58747	187413	
26662	31723	
3159	123210	
91272	153610	
33968	4226	
32556	9749	
46027	144470	
42150	63074	
98382	159128	
76883	105614	
2192	63796	
35790	184558	
63007	120049	
54988	58653	
66285	156183	
14422	34485	
48215	27307	
28833	112281	
115	89046	
28587	164270	
68054	198372	
59795	157289	
23904	182183	
87093	142915	
83941	182588	
12386	132938	
34264	147749	
62776	89105	
65206	32278	
9539	176648	
67820	58507	
95663	26470	
4773	97238	
43273	74498	
67508	86583	
3441	177345	
30043	194851	
9374	40618	
6678	143079	
56622	80086	
28679	30182	
91816	8771	
21759	164030	
73009	114631	
60197	139529	
67334	4257	
81862	157887	
63708	197163	
50681	118265	
26130	64235	
90061	2512	
41872	49738	
47730	12196	
52511	9820	
62529	159865	
18788	138973	
40713	38843	
59930	29373	
90199	86882	
53739	138770	
12577	195568	
95019	169069	
53807	166488	
21105	34567	
69286	121721	
9778	9369	
84178	17927	
86716	59594	
97808	88651	
97292	131523	
56277	148737	
78092	50207	
75487	73823	
92237	36990	
8598	170869	
45340	54648	
68830	25135	
55012	125231	
36763	120888	
36033	120062	
31297	147129	
85564	59662	
80216	105535	
69800	98503	
40872	44539	
919	106146	
36295	170914	
41241	191965	
16444	26165	
64723	119560	
74223	7451	
35832	104573	
42607	180010	
62567	130029	
89407	95236	
31616	181524	
41726	156446	
41572	116366	
37969	128220	
38792	196612	
54384	63704	
34389	55614	
8010	147330	
63904	168605	
18357	113761	
73409	38368	
12182	50040	
79090	64739	
9129	63043	
68038	151145	
1984	116451	
18446	89584	
26571	186525	
60671	25875	
46178	145937	
55205	58233	
83015	72218	
85628	170417	
84644	185684	
85025	35006	
29704	117867	
25450	117183	
73264	147742	
93840	139199	
89665	182294	
28200	89627	
62289	103197	
59119	181772	
36165	59517	
71875	84369	
43637	124150	
44910	9338	
88364	67290	
16509	144850	
87116	115273	
71184	176810	
75982	1861	
92586	195646	
51655	160689	
18215	44231	
15462	76395	
64973	64412	
29401	150146	
89820	197958	
67215	91286	
60767	5791	
96857	41355	
80548	152357	
33194	67113	
68488	46624	
65342	118292	
459	199982	
11766	97955	
24515	95272	
85121	25182	
62669	146419	
17590	9945	
90366	4005	
99965	10983	
30519	146001	
51854	22397	
76375	143729	
59826	127717	
76074	153903	
47174	66139	
88511	32592	
63549	22600	
27352	27517	
88933	78296	
83738	55088	
65858	106362	
1477	21559	
13334	48180	
53821	84584	
9122	185504	
51782	187426	
30150	152838	
95215	177275	
11364	62871	
59813	114891	
99	130308	
95016	144404	
30927	95481	
82554	152652	
65694	11258	
3315	108361	
20974	178648	
53171	121737	
92233	125967	
53007	162842	
48106	133247	
36300	116268	
56922	132165	
67562	945	
83443	150518	
88023	148142	
39590	10488	
45989	172962	
64343	148988	
72885	137679	
25702	55067	
54770	5993	
98441	184460	
82939	17818	
7380	82304	
95960	67888	
67547	186202	
99854	120548	
1294	148366	
9741	4104	
1859	140437	
65926	95756	
85906	128138	
75930	38700	
95097	73765	
54958	182650	
75264	170129	
85755	11011	
63351	111275	
63265	23713	
78395	10905	
82908	28957	
32183	157125	
55023	117246	
60679	140917	
57212	26995	
93656	3273	
19893	168344	
47724	78800	
8941	193064	
96121	131846	
62760	36608	
