SCHEDULE.flno  AIRCRAFTS.aid  SCHEDULE.aid  
24869	0	0	
36901	1	1	
53898	131075	131075	
82649	2	2	
36126	131079	131079	
85387	5	5	
91120	5	5	
50905	6	6	
30826	7	7	
12856	7	7	
48978	7	7	
45546	131082	131082	
34704	131082	131082	
5417	131082	131082	
27347	131083	131083	
99655	131080	131080	
72326	131080	131080	
17806	131080	131080	
50049	11	11	
69886	13	13	
74014	14	14	
33636	14	14	
26910	131085	131085	
22871	131090	131090	
58386	16	16	
93683	131091	131091	
21657	131091	131091	
93726	24	24	
40929	26	26	
97775	26	26	
55689	26	26	
10363	131096	131096	
4155	27	27	
53173	29	29	
68321	131103	131103	
4227	131103	131103	
73182	131103	131103	
75544	31	31	
34971	131101	131101	
60306	131107	131107	
64570	34	34	
95011	34	34	
3492	35	35	
99444	131105	131105	
96610	131108	131108	
30173	131109	131109	
86660	131114	131114	
93577	131114	131114	
33575	131114	131114	
35030	131112	131112	
85728	42	42	
63385	42	42	
15810	42	42	
57271	43	43	
80406	44	44	
76245	45	45	
40787	45	45	
22342	131119	131119	
33319	131116	131116	
67018	131116	131116	
98057	49	49	
47297	49	49	
35040	131120	131120	
17321	51	51	
60204	51	51	
28568	131127	131127	
24116	53	53	
11671	131124	131124	
28759	131125	131125	
13399	131125	131125	
58402	56	56	
40470	56	56	
86355	60	60	
95771	63	63	
4384	131133	131133	
45727	131136	131136	
49012	66	66	
65630	131142	131142	
23162	69	69	
74559	69	69	
53535	69	69	
89997	131146	131146	
64838	131146	131146	
70226	74	74	
58905	77	77	
5113	131148	131148	
4219	78	78	
3148	131152	131152	
69734	131158	131158	
40253	84	84	
36330	131159	131159	
81615	131156	131156	
97491	131156	131156	
86504	131156	131156	
40179	87	87	
7986	131163	131163	
91978	91	91	
46752	92	92	
53171	92	92	
21379	131166	131166	
82087	93	93	
15050	93	93	
98391	131164	131164	
9305	96	96	
75600	96	96	
82744	99	99	
28752	99	99	
47417	131174	131174	
582	131175	131175	
35407	131175	131175	
80974	101	101	
20314	131173	131173	
1943	131173	131173	
31532	131178	131178	
73035	131176	131176	
89813	131177	131177	
88505	131177	131177	
55662	131182	131182	
93119	131180	131180	
58282	114	114	
16618	115	115	
47545	131190	131190	
41522	131189	131189	
43878	120	120	
38345	120	120	
16437	131199	131199	
96839	131199	131199	
5003	131196	131196	
58391	131203	131203	
90292	130	130	
64941	131201	131201	
48514	131	131	
25190	131206	131206	
14236	133	133	
29629	131207	131207	
93033	131204	131204	
20193	131205	131205	
1431	136	136	
53438	137	137	
20908	137	137	
86429	138	138	
22145	138	138	
83997	138	138	
70553	131212	131212	
80249	131213	131213	
93897	131213	131213	
63461	145	145	
62777	145	145	
78733	146	146	
4006	147	147	
16690	131217	131217	
90949	150	150	
5463	151	151	
56825	153	153	
76181	153	153	
40351	131225	131225	
1868	131231	131231	
48750	158	158	
62018	131228	131228	
17643	131235	131235	
47298	162	162	
82890	131238	131238	
84483	131239	131239	
33716	131237	131237	
24754	169	169	
39576	171	171	
76435	172	172	
29931	174	174	
28820	131250	131250	
24872	178	178	
63850	183	183	
74746	184	184	
92677	184	184	
75793	131258	131258	
19432	131258	131258	
28772	131259	131259	
19084	131257	131257	
70096	131257	131257	
67662	189	189	
21955	131260	131260	
62329	190	190	
39534	191	191	
12887	193	193	
26077	131265	131265	
94156	196	196	
26273	131274	131274	
26322	131272	131272	
91880	131272	131272	
53756	131273	131273	
6491	206	206	
60505	131276	131276	
83613	131282	131282	
44792	209	209	
10565	209	209	
23216	210	210	
60766	131280	131280	
9963	211	211	
19683	131286	131286	
31517	131286	131286	
72398	214	214	
21758	214	214	
77279	131284	131284	
55107	131285	131285	
75976	216	216	
26505	216	216	
6909	131291	131291	
29064	219	219	
31084	221	221	
39642	221	221	
2658	131295	131295	
79707	131292	131292	
71495	131292	131292	
25681	222	222	
63310	131298	131298	
575	131296	131296	
34870	131296	131296	
70592	226	226	
27481	227	227	
23520	131297	131297	
17413	131302	131302	
77549	229	229	
22697	230	230	
25071	231	231	
57177	231	231	
51905	131301	131301	
32514	131301	131301	
86338	131301	131301	
48911	232	232	
40366	234	234	
12092	234	234	
29823	234	234	
49028	234	234	
70842	131304	131304	
69190	235	235	
90579	235	235	
79591	238	238	
19025	238	238	
95080	239	239	
41598	131309	131309	
69394	131314	131314	
31919	242	242	
32376	243	243	
8361	244	244	
64174	131319	131319	
39573	131316	131316	
263	131316	131316	
95888	131317	131317	
54436	131317	131317	
43989	247	247	
41609	247	247	
28594	254	254	
77328	254	254	
76533	131324	131324	
20192	131325	131325	
20058	256	256	
46075	131331	131331	
17153	131329	131329	
96646	131329	131329	
66829	259	259	
35557	259	259	
3551	261	261	
89991	131335	131335	
81253	264	264	
95052	131338	131338	
16064	131339	131339	
58484	131337	131337	
2753	131342	131342	
17212	131342	131342	
56052	269	269	
65133	271	271	
76978	271	271	
30958	131346	131346	
88963	274	274	
76102	131344	131344	
57012	275	275	
57887	276	276	
63005	131348	131348	
52846	279	279	
53928	131349	131349	
40082	281	281	
98017	281	281	
2340	131355	131355	
6540	283	283	
