FLIGHTS.flno  SCHEDULE.aid  SCHEDULE.flno  
43568	66599	43568	
84281	58690	84281	
35554	38724	35554	
54592	122341	54592	
90759	41005	90759	
68407	140772	68407	
42389	62003	42389	
90091	50089	90091	
65910	19885	65910	
74260	104138	74260	
10780	34469	10780	
30836	180550	30836	
90036	81302	90036	
35676	48008	35676	
30597	67430	30597	
61795	177661	61795	
51967	160475	51967	
33378	120573	33378	
31914	134484	31914	
13860	106902	13860	
36283	72127	36283	
80493	61259	80493	
46743	19274	46743	
49695	151507	49695	
27401	190891	27401	
57533	164960	57533	
72546	21431	72546	
81684	40303	81684	
62148	55219	62148	
24942	13044	24942	
47755	149840	47755	
57778	171069	57778	
49883	46365	49883	
38655	109007	38655	
92908	105925	92908	
85620	65372	85620	
62211	6574	62211	
65393	4104	65393	
56175	27277	56175	
85122	63656	85122	
39180	49389	39180	
37999	29279	37999	
62825	183885	62825	
64616	95047	64616	
95979	106752	95979	
10830	60230	10830	
1483	109355	1483	
28448	22388	28448	
68254	73506	68254	
76342	57757	76342	
2975	127780	2975	
22306	196442	22306	
63104	74628	63104	
57577	154641	57577	
81657	13507	81657	
56859	27579	56859	
27131	106333	27131	
16581	190739	16581	
30778	88658	30778	
63300	191950	63300	
59748	167815	59748	
34414	78964	34414	
37036	12866	37036	
90004	54305	90004	
56322	83145	56322	
30309	24014	30309	
68230	99311	68230	
35418	96657	35418	
88636	150787	88636	
77086	177887	77086	
29757	139434	29757	
61626	188295	61626	
93076	53228	93076	
13044	8252	13044	
93730	195466	93730	
81500	122431	81500	
77269	67066	77269	
48894	160386	48894	
75896	98479	75896	
64136	28878	64136	
46108	179182	46108	
53387	148579	53387	
54630	103762	54630	
13586	18523	13586	
1144	139119	1144	
6165	127599	6165	
9229	15474	9229	
50586	6174	50586	
96862	120425	96862	
73519	39140	73519	
51536	106470	51536	
19787	147135	19787	
48425	166002	48425	
50091	734	50091	
68160	6367	68160	
15485	137101	15485	
54788	108182	54788	
72965	46632	72965	
45370	41123	45370	
16679	111646	16679	
82259	52032	82259	
15232	6666	15232	
97095	71251	97095	
33969	197346	33969	
69465	26931	69465	
58525	14214	58525	
1670	39137	1670	
58309	164641	58309	
11195	88876	11195	
53872	311	53872	
42394	102335	42394	
37456	169996	37456	
28607	160754	28607	
93167	140446	93167	
72459	71819	72459	
14528	92236	14528	
12257	120587	12257	
4976	49727	4976	
87088	88798	87088	
47785	154083	47785	
6780	105212	6780	
37477	174684	37477	
85880	23549	85880	
65149	162498	65149	
8957	2230	8957	
81533	106537	81533	
92322	20334	92322	
53627	84209	53627	
4422	167929	4422	
48058	21248	48058	
36414	32401	36414	
89663	73369	89663	
40252	74664	40252	
51710	131866	51710	
92769	132502	92769	
27338	117135	27338	
94464	8194	94464	
88664	77255	88664	
33434	37168	33434	
45634	89569	45634	
4181	48721	4181	
45476	2793	45476	
14903	34437	14903	
82380	185006	82380	
86821	138337	86821	
99222	183870	99222	
82783	181	82783	
19355	40148	19355	
18167	40717	18167	
20456	102600	20456	
71312	59575	71312	
40971	59291	40971	
16271	16566	16271	
26745	76145	26745	
64809	110485	64809	
66511	51758	66511	
64320	73286	64320	
15759	104183	15759	
67771	197576	67771	
57808	58862	57808	
63644	141269	63644	
53167	192029	53167	
47385	67626	47385	
63113	123396	63113	
13526	89944	13526	
84845	68718	84845	
13964	155095	13964	
24038	12632	24038	
7945	164955	7945	
35613	160012	35613	
17462	172282	17462	
53808	194512	53808	
38029	27908	38029	
41499	905	41499	
97245	196502	97245	
97688	96098	97688	
63340	155795	63340	
91303	4956	91303	
88342	81661	88342	
81331	150448	81331	
99684	13750	99684	
1277	182267	1277	
43304	109050	43304	
50746	152017	50746	
49700	179777	49700	
324	55364	324	
66432	27088	66432	
96637	81356	96637	
91086	146309	91086	
86663	133344	86663	
40015	138740	40015	
3111	16330	3111	
91527	109281	91527	
63935	65064	63935	
87753	179122	87753	
52316	32938	52316	
78829	158982	78829	
13506	125650	13506	
28635	56593	28635	
22215	79460	22215	
38333	38360	38333	
25714	182237	25714	
59736	185373	59736	
11437	97983	11437	
93242	2158	93242	
49679	170392	49679	
94186	126202	94186	
66934	114042	66934	
10680	23866	10680	
60843	185260	60843	
41681	21815	41681	
20680	84518	20680	
2415	132069	2415	
43390	16188	43390	
9640	43115	9640	
45390	27215	45390	
17274	99618	17274	
44181	161506	44181	
34101	160749	34101	
11243	147336	11243	
39255	192275	39255	
136	44685	136	
31730	110341	31730	
12653	48633	12653	
53487	43294	53487	
58747	187413	58747	
26662	31723	26662	
3159	123210	3159	
32556	9749	32556	
54988	58653	54988	
48215	27307	48215	
28833	112281	28833	
83941	182588	83941	
62776	89105	62776	
43273	74498	43273	
3441	177345	3441	
56622	80086	56622	
91816	8771	91816	
21759	164030	21759	
73009	114631	73009	
81862	157887	81862	
53807	166488	53807	
84178	17927	84178	
97808	88651	97808	
8598	170869	8598	
55012	125231	55012	
36763	120888	36763	
80216	105535	80216	
40872	44539	40872	
16444	26165	16444	
74223	7451	74223	
42607	180010	42607	
31616	181524	31616	
41572	116366	41572	
38792	196612	38792	
34389	55614	34389	
18357	113761	18357	
73409	38368	73409	
12182	50040	12182	
68038	151145	68038	
18446	89584	18446	
60671	25875	60671	
25450	117183	25450	
93840	139199	93840	
51655	160689	51655	
18215	44231	18215	
67215	91286	67215	
80548	152357	80548	
459	199982	459	
11766	97955	11766	
62669	146419	62669	
30519	146001	30519	
63549	22600	63549	
83738	55088	83738	
65858	106362	65858	
53821	84584	53821	
51782	187426	51782	
95215	177275	95215	
95016	144404	95016	
92233	125967	92233	
88023	148142	88023	
39590	10488	39590	
45989	172962	45989	
64343	148988	64343	
82939	17818	82939	
99854	120548	99854	
1294	148366	1294	
85906	128138	85906	
54958	182650	54958	
82908	28957	82908	
33724	8712	33724	
89354	89488	89354	
84190	60629	84190	
35830	83557	35830	
37069	85844	37069	
70533	5197	70533	
93240	141571	93240	
33655	22135	33655	
21999	48502	21999	
87573	29086	87573	
57805	194141	57805	
69369	77707	69369	
50782	165598	50782	
30570	143603	30570	
15365	52546	15365	
27109	152827	27109	
21318	86781	21318	
44473	106296	44473	
84936	190600	84936	
27715	191315	27715	
80397	153722	80397	
17785	190759	17785	
81427	94447	81427	
52928	196078	52928	
67241	25213	67241	
11544	176157	11544	
53107	167873	53107	
58731	136161	58731	
79047	57413	79047	
76468	12230	76468	
10271	20745	10271	
